grant_id,primary,secondary,confidence,basis
rec0xF8h8o1SypCoC,field,,high,educational scholarship in AI safety
rec0yKZi1Asr0hevq,not_ai,,high,biodefense PhD tuition
rec108yNlbc1pXOV3,7.4,,high,maintaining TransformerLens interpretability library
rec1AO6JJYDpTIVn6,7.1,,high,PhD on embedded agency
rec1C6iZIUcVMZ0cA,not_ai,,high,post-nuclear-war food resilience
rec1EhemvylqIoVE1,field,,high,career transition into AI safety communications
rec1WdHkGetM3bl4c,7.4,7.2,medium,robust unlearning evaluation and interpretability
rec1X2CM2nzOwwMzS,not_ai,,medium,SecureBio biosecurity field-building events
rec1drfpgUNv0AlLJ,field,,high,career transition into AI safety
rec1ejLCHzAkYINfw,field,,medium,community-building career transition
rec1kItROxhxAOTjj,not_ai,,high,biosecurity and biorisk summit
rec1mCFqS9tlFoVNb,field,,high,educational scholarship in AI alignment
rec1vYTw1EdCX9ECq,unknown,,high,no programme context given
rec2E93bVRIuG62w1,field,,medium,PIBBSS fellowship and affiliate programmes
rec2Eb6maOaElV906,field,,high,skilling up in alignment research infrastructure
rec2FS1l9sK3tI8AK,7.4,,high,interpretability research platform
rec2UDNj8MFXrvFYA,field,,high,fees for a machine learning master's programme
rec2UHHYMRyKouc3W,field,,high,incubator for technical AI safety organisations
rec2UPOI3PsXbv4xv,field,,low,CHERI summer research programme stipends
rec2zIk7smDEFluwi,7.4,,high,formalisms for modularity in neural networks
rec30QWFEMJCguIcY,7.1,,medium,safe exploration project in RL safety
rec388cP998qR5MzP,not_ai,,high,rationality technique development
rec3OTVH0H5PBHEtU,7.4,,high,interpretability and language model steering results
rec3P86YFlqqeswOw,7.2,,medium,benchmark inflation; accuracy of AI progress measures
rec3TkgIZ0bYy9x15,field,,high,career pivot support for prospective alignment researcher
rec3UTRtVhOaWOBjI,7.4,,high,understanding search circuits in transformers
rec3d4O0HgDoMMRTD,7.1,,medium,alignment research tools via amplification and oversight
rec3dhjkbzHyuc80M,not_ai,,high,electoral reform
rec3hbW6tBiKLCLRH,7.4,,high,mechanistic interpretability of attention layers
rec3uVixtOxMOpcB5,field,,high,career transition into AI alignment research
rec44WGoG4Evd2AfD,7.1,,low,generic technical safety on foundation models
rec482Na0CH84tJDX,6.5,,high,AI liability insurance as governance lever
rec48kjqD6lOltIgZ,7.1,,medium,applied technical alignment
rec4D7Sg9TyEHL6Y1,field,,high,talent incubation via research sprints and fellowships
rec4StWo1SqP7EUCz,6.4,,medium,assessing pathways to slowing AI development
rec4jWSUiCCxqxOCq,not_ai,,high,DPhil modelling viral pandemics
rec4ljfUbP1Y7qH9M,field,,high,digital infrastructure for the AI safety ecosystem
rec4m1pnxEuPHLKY8,field,,medium,research-sharing infrastructure for AI governance community
rec4msn6RcUYdfOih,7.1,,medium,InterACT; human-compatible robots and agents
rec4qJJeViCTBs1Rp,field,,medium,generic AI safety technical or governance upskilling
rec4rdAslIcSDPOkF,field,,high,independent research plus South African field building
rec4sG1HvvsR6a88e,field,,low,unspecified short research period
rec4wLvMmnhpBMFtg,7.4,,medium,generalization; singular learning theory
rec4wjpQYiYKduW3v,6.5,7.1,medium,off-switch designs and policy games
rec4xlBBU9YAwfYxs,field,,high,stipend to enter technical AI research
rec533SsA9KvAkb4G,6.5,,medium,public and expert surveys on AI governance
rec554jPeKB8C981E,field,,medium,thesis buy-out for AI safety research
rec5CNhEMf1xGodN2,field,,medium,conference for long-term future community
rec5JTsVxyeYjo5dT,field,,low,LM safety thesis; topic unclear
rec5Mui4ykfqMczOL,not_ai,,medium,EA cause prioritisation research; no AI focus
rec5Q0Uh1eGf2BOgn,7.1,,high,strategic instrumental behaviour experiments with LLMs
rec5RSJrmv2u47V0H,6.1,,medium,research on lock-in and entrenchment risk
rec5Ztvz13jf5LZTU,7.1,7.6,high,goal misgeneralisation review; collective decision systems
rec5cQmoAWcSPuJt2,not_ai,,high,productivity coaching for EAs
rec5dNYI6j60YIDwy,7.1,,medium,inferring human mental models for value learning
rec5l8kBjRBOWDvVx,field,,medium,living costs at a DC think tank
rec5tPHPKzmAse61Z,not_ai,,medium,rationality skill materials; no AI focus
rec65WrAWMvXzJhfz,7.1,,high,risks from learned optimisation
rec6DAh8CT0cYYGH1,7.1,,low,time for technical AI safety research
rec6JXcSwIIBAfY90,field,,low,PhD relocation; no topic
rec6R52YH9NnVcV6N,7.1,,high,debate as scalable oversight of capable agents
rec6RjQSQ4WbHQqZW,7.1,,high,agent foundations; mild optimisation; corrigibility
rec6T2IrAjuzCYGPG,field,,medium,self-study with AI Safety Camp project
rec6WMyFnYw63jj35,7.4,7.1,high,extending Discovering Latent Knowledge probing
rec6ZjrgFBt0hUup4,field,,high,forecasting team general support
rec6d0UtZ1mZZvjhp,field,,high,AI safety competition and outreach
rec6jR8qx1vlMNbqs,field,,high,talent pipeline into longtermist research
rec6rcTbCtpvrkGF3,unknown,,low,tuition funding with no programme context
rec6uJxW64H8CZiBg,not_ai,,high,antiviral biology study; no AI
rec6uKVKiezOgsL1I,field,,high,short film on AI x-risk
rec7CsLrxdeuh7lmh,7.1,,high,goal misgeneralisation research project
rec7G2HllglvJc8Ra,field,,medium,broad longtermist policy and forecasting research
rec7LtoawFhhW93Cc,field,,high,ML engineering skill-up grant
rec7WTl209umpQXlu,field,,medium,research assistance to an existential risk researcher
rec7kdEHf85GaT08Y,field,,medium,multi-tech policy fellowship; no AI subdomain
rec7lPEYiA9mrmDi4,7.1,,medium,teaching buyout for AI alignment research
rec7uY5i2BhuOutVp,6.5,,high,independent AI governance research
rec82GY1068u3kRx9,field,,high,university AI safety initiative leadership
rec88En1qPrNHUuq3,field,,medium,operations support for AI governance researcher
rec8M64k36Si59nik,7.5,,low,nascent longtermist research including digital sentience
rec8PfUwxGU75OyPw,7.2,,medium,agent benchmark paper on game capabilities
rec8SzEMk5HpiW7AP,field,,high,career transition into AI safety research
rec8X2HvlpDzOW9vi,7.3,1.1,low,Seldonian safe and fair ML library
rec8cOT0GSNW8HEPr,7.1,,high,modularity and selection theorems research
rec8cwT3UFnRCqo3u,7.2,,high,evaluating agent self-improvement capabilities
rec8eheL8dgQFihgX,7.4,,high,PhD on inductive biases for network interpretability
rec8qm7PCzWM5oh7i,unknown,,low,project description pending; no programme context
rec8uoAxxR538Fy7E,7.1,3.1,medium,alignment research on truthful and honest AI
rec9DjKl4JsFXKWcV,7.1,,high,value learning research
rec9JsXB8pEPHyGL9,field,,high,laptop for technical AI safety work
rec9RyFQvM87EXeS5,field,,medium,dissertation on constraints in AI research progress
rec9ahePem79h8M7o,field,,high,career transition and outreach in AI safety
rec9f3h7bQxYe2KXP,field,,high,popular book on AGI threat
rec9gank3l6MgWaKY,6.5,,medium,public policy PhD focused on AI safety
rec9p690ZNdrwX5zY,7.4,,high,mechanistic interpretability of attention
rec9uNWCYwwSnvbwa,field,,low,generic AI safety research; no named subdomain
recAGL1S4BAkIcQpX,field,,high,BERI supporting SERI; research infrastructure
recAGOr8AeDevHepz,7.4,,high,origins of modularity in neural networks
recAHHvQzCsVSoCzU,7.3,,high,safe exploration; distributional shift
recAMvodQl55FwGC3,field,,medium,machine learning work for AI safety
recAQqAXFatcqedMY,field,,medium,MATS extension on cyborgism
recAg93cXuAV8k2qL,6.5,,medium,AI governance and strategy distillation
recAnRIsClK50liCC,7.1,,high,multi-objective RLAIF safety comparison
recAnml3iQ53nI1Yy,not_ai,,high,island survival after sun-blocking catastrophe
recApzsy4iBfpPYQJ,field,,high,workshop connecting alignment researchers internationally
recAtbIc9lKvkPVyC,7.1,,high,alignment research on goal inference and maximisation
recB07oQcCTi1BTPt,field,,medium,MATS fellowship stipend; generic safety research
recB9TWNpc238YOEp,not_ai,,high,biological weapons convention travel; not AI
recBEHf1ec6PPJiiA,7.1,7.6,high,AI Goodharting and cooperative AI research
recBJKGJ1kMziZK3F,7.1,,high,penalising RL agent betrayal
recBQJm5GYk5KRi5Q,not_ai,,high,pandemic response app
recBRsdTsKbnqImcT,not_ai,,medium,pandemic lessons; not AI-specific
recBUKCdvnRiHBXIw,not_ai,,medium,book on philosophy and history of longtermism
recBXkJwdjxLKnC6r,field,,low,EA and rationality community web resources
recBdZOElTNBTU79G,field,,medium,unspecified AI safety research salary
recBrYr4nQ8RCG5n4,field,6.5,medium,AI strategy PhD support at FHI
recC2OsAcv3FwMI6h,not_ai,,medium,global priorities research; no AI focus
recC5L3otzdPdFA4x,field,,high,upskilling stipend for alignment work
recCMnbliRIR2AplP,7.1,,high,natural abstraction; agent foundations alignment theory
recCSOyQZhm2hIVg5,field,,high,academic AI safety community events
recCTJNebIdOD3k6n,7.3,2.2,medium,adversarial robustness monitoring and trojans
recCWSHyOJpBJ42DP,7.1,,high,Kosoy alignment research
recCfrgiTisGqpI8B,field,,medium,MATS extension; topic unspecified
recCq0c73D3B6G83U,7.4,,medium,independent interpretability research and upskilling
recD7zVUebvUSDI60,7.4,2.2,medium,interpretability of refusals and jailbreaks
recD9D4GEYWVoOyxV,unknown,,low,teaching buyout with no field context
recDEWUDBxZf3MrHG,field,,low,think tank research; unclear topic
recDEkDts7Gn2ZBMH,field,,low,public attitudes toward existential risk
recDOazkcHJkQABzg,not_ai,,high,rationality community meetups; no AI focus
recDQHwOqH34ROYzw,not_ai,,high,broad-spectrum antiviral research organisation
recDVP92NAtKlA5TM,field,,high,part-time upskilling in technical AI safety
recDVopwQnNkhmU2c,field,,medium,x-risk forecasting visualisation for public communication
recDZ6fCCI7vaYht3,7.2,,high,safety evals of autonomous web-browsing LLM agents
recDdAXqrEztCkMon,field,,high,reading up on AI safety; finding mentors
recDhUqPHvvXb3EQ1,7.1,,high,shard theory inner values
recDjgMnQUtOE6TdN,field,,high,AI takeoff speed analysis and upskilling
recDlLykEPBMEwp87,7.1,,high,Goodhart effects; reward hacking theory
recDlTO2dAaAvxQfT,6.5,,high,mapping US government technology governance authorities
recDuvNgplZBNPGgn,2.1,7.4,medium,what models infer about their users
recDxoC5puLrDjqhz,7.4,,high,circuit-based mechanistic interpretability on Mamba
recDz2RPAVrb9U65n,field,,high,forecasting infrastructure for existential risk researchers
recEH2oOwHtPDOsmL,7.1,,high,alignment problems in model-based reinforcement learning
recEJlgIm2MIe9kpW,field,,high,human-aligned AI summer school
recEPYSkIM0fZmVQQ,7.1,7.4,medium,latent adversarial training; persona explainability
recES6uXUXgUYe36v,7.1,,medium,technical AI safety research salary at Oxford
recEcEdYuMEptHbj2,7.1,,medium,agent foundations research conference
recEfPbKwyTmdiYZq,not_ai,,high,biosecurity work with Nucleic Acid Observatory
recEgKaAFVx8B387g,field,,high,AI safety outreach videos and community
recEnoD9QSNcgyIKg,7.2,6.5,medium,evals work and technical safety standards
recEpapCzKiDP4NTW,7.3,,medium,workshop on verified software
recEq1keJRlsuDSFJ,7.4,field,medium,training programme exclusively for mechanistic interpretability
recEraT095MHOo3dj,field,7.1,medium,AI safety distillation writing on boundaries
recEsQ9IXf8ve4WQF,unknown,,low,generic study funding; no AI context
recEtviBqr68O9RaD,field,,high,general support for AI safety researcher
recEv0fz8oaQCnaTW,field,,high,runs AI Safety Camp talent programme
recFI59UafzFiA4rS,7.1,,medium,PhD on aligning language models
recFKXxa1PE8gWwyH,not_ai,,medium,progress studies conference and EA community
recFOnhGGG0hWh29r,6.5,,high,analysis of AI lab scaling policies
recFV1GPXlVhAbpCz,7.1,,medium,cultural acquisition simulations as alignment testbed
recFu0SMMo7O5RzGy,6.5,,medium,AI governance PhD
recFuWf22ybwqvvdS,7.1,,medium,prosaic alignment research on multi-modal model
recFuk261E8TXJrxF,7.1,,high,alignment research salary
recFw28CsTYAEDuOr,field,,high,one-on-one support for early AI safety researchers
recFxNomTOnkOhZwi,field,,high,AI safety unconference for researchers
recG6ru0S5IwejHW9,7.1,,high,agent foundations research
recGU5XpIq1THspHJ,7.4,,high,weight-based decomposition methods for interpretability
recGXybYNf9lK34QP,7.4,,high,finding interpretable directions in GPT-2
recGZ37hZqlrZ92Yh,7.4,7.1,high,interpretability and model-steering alignment research
recGbRA4j7ucE2Ymm,field,,high,AI Safety Camp participant stipends
recGn4dPU6tnT9V8G,field,,high,skill building for AI safety PhD
recGyNs2m6TcJyKwo,field,,medium,PIBBSS fellowship equipment; career support
recGz7ykTFjuwHD5r,7.1,,high,AI safety via debate
recH3UD7ZaUNOQ1XF,7.4,7.1,medium,mechanistic interpretability upskilling; search in transformers
recH5kuyYolczSbZg,field,,high,AI safety dinners
recHB1OyUIYzJVr8B,not_ai,,high,pandemic preparedness and biosecurity travel
recHHCstCmTfyXpTm,field,,high,upskilling for technical AI safety role
recHMWpXjLXJThQI0,field,,high,career pivot study grant
recHhZ2C6ffOifeHq,6.5,,high,AI governance white papers and case studies
recHoQIA3Nuf5ByT0,7.1,,high,postdoc developing value-aligned systems
recHruFuB8Y9a3iXF,field,,high,MATS extension office and travel costs
recHsiEyBmJ6S79qq,7.1,,medium,LLM tools for alignment research
recHwfFbwxky618cs,7.1,7.4,medium,full-time technical alignment research stipend
recICOOTwrevKIGOc,2.2,,low,security conference attendance for AI security work
recIL9XSqsRAcv6ZW,field,,high,stipend to study AI alignment courses
recILyaLzSuqFJqDJ,7.1,7.4,medium,alignment and ML interpretability research
recIYmFnYxBHcZ7sQ,7.1,,medium,dataset and tooling to accelerate alignment research
recIaqneGXXQ52diW,field,,high,career transition grant; no subdomain named
recIf0XSfYYdBjn9X,field,,medium,macrostrategy research amplifying Bostrom's work
recIfYbgwY7VbzDvC,7.4,,medium,penalising polysemantic neurons; alignment crowdsourcing
recIu8DdzuqijsdiI,7.4,,high,mechanistic interpretability; polysemanticity study
recIzKQ9e8Hkktv8r,7.1,,medium,decision theory foundations for AI agents
recJ1xUpTkd3ZNmTR,2.2,7.2,medium,cybersecurity and alignment risk assessment org
recJ9NaVtKSNRAgTZ,6.5,,medium,national security AI policy recommendations internship
recJA9aCJDNwNzDEs,not_ai,,low,longtermist hardware lab; no AI risk focus
recJYBhtNwtiQwXX2,7.1,,high,alignment research on value lock-in
recJYbsdzFWrtRioh,field,,low,new longtermist foresight organisation
recJfjuG8hTBHeQxy,7.4,,high,language model interpretability for alignment
recJnqnzZ3gcFc2YB,6.5,,medium,AI strategy and policy research stay at CSER
recJtPkHaAvPOSdBh,not_ai,,high,biosecurity pathogen detection work
recJuYJCunSKsqTZX,7.4,,high,identifying feature directions in neural networks
recJwL9RPX6g5tkXm,field,,low,longtermist mentorship programme trial
recJxB02Vl9e6s0cs,not_ai,,medium,generic cybersecurity certification course
recJxkz7MnnJdgF9V,field,,medium,prediction market platform; forecasting infrastructure
recJyIFAuIu6MzuSW,7.1,,medium,new alignment strategy via collective human intelligence
recK9pWHnnKKLkHWd,not_ai,,high,pathogen regulation history; biosecurity not AI
recKDy7dnzPVCCwEF,field,,high,independent upskilling in AGI safety
recKNGgauUQH16o44,7.1,,medium,CHAI PhD stipend; alignment research
recKPpGiIIC4es6On,field,,high,AI safety journalism outlet
recKQ9AZmntB6XDB5,field,,low,research placement stipend; focus unspecified
recKczf8qSGGTahcO,7.4,,high,sparse autoencoder circuit interpretability
recKegRYittODEFus,7.4,,high,sparse autoencoders for automatic feature finding
recKek4X0Eykk1fsJ,7.1,,medium,workshop for agent foundations researchers
recKmW4qDJpKfVhIL,7.1,,medium,infrabayesianism upskilling; agent foundations
recKs2MNZQzbA0o6x,not_ai,,high,biological weapons convention meeting
recKsyBGxDNOonIaw,field,,medium,living costs for AI safety PhD student
recKygPFk4w2XLq1U,field,,high,Human-Aligned AI Summer School
recL1U6kggHqDtwdJ,not_ai,,high,wiki for rebuilding technology after catastrophe
recL1ewiJPUvbqAhz,7.1,,low,impact of human dogmatism on training
recL7KTOccLDUBQzL,unknown,,low,PhD salary top-up; no programme context
recLCMX2bhtMPnks0,6.5,,medium,longtermist academic legal research
recLGSQmm3l1L3UnB,unknown,,low,no programme context given
recLQJ4lK5iRmbjeX,7.2,,low,model psychology and evaluation work
recLUmlZCCqlisaXm,field,,medium,Metaculus forecasting platform expansion
recLgZSqBuLJCYSnz,not_ai,,low,institutional incentive research; no AI content
recLjMZTt8st8f9U8,6.5,,medium,salary for AI governance projects
recM0JTa5DZoZEBg6,7.4,,high,mechanisms of refusal in chat LLMs
recM2wNthBOf2vePN,5.1,,high,LLM influence on human preferences benchmark
recM4pFEihkuo3SVG,6.5,,high,GovAI salary for AI governance researcher
recM95TDPmKSy3W8H,field,,high,PIBBSS fellowship programme
recMAgHtK3KtMs0Dz,7.1,,high,steganography arising from benign optimization
recMCAf1XWGcXTFy0,7.1,7.4,medium,alignment scaling laws and interpretability research
recMDL10bqHRwb1Ml,7.1,7.4,high,shard theory and RL interpretability
recMGDHQEr7Zyo125,7.4,,high,localizing information and computation in networks
recML9nytmeoEioPg,field,,high,PhD scholarship; AI safety related research
recMMSvf8cfcHJSW7,field,,medium,forecasting tournament on existential risk
recMNeZDyrqzd0HiB,7.4,,high,independent inference-based interpretability research
recMOKbFB9Bf4qGFw,not_ai,,medium,psychology of effective altruism
recMaC3oaIvH0LNUH,field,,medium,stipend for career-focused ML safety project
recMaSn211i1B0I19,field,,high,distillation course for new safety researchers
recMcIVaLmq5fa6my,6.5,,high,new AI governance division at think tank
recMnCoFqvbC1zIzt,2.2,,medium,demonstrations of provably undetectable model backdoors
recMuAwzj6EhlHiAE,not_ai,,high,biosecurity work visit
recMvRaHhTedIISfM,field,,medium,career transition; unspecified AI safety research
recN07RdZBWvLFK00,7.4,field,medium,WhiteBox interpretability fellowship in Manila
recN3BoHxqyCSzytV,6.5,,high,US regulatory decision-making on frontier AI
recN7nK549cExikfx,6.5,,medium,AI xrisk events to influence policymaking
recNBOKP0C9d1PCJd,7.4,,medium,internal representations of uncertainty; interpretability
recNW4xmeeLysLk73,field,,medium,AI safety PhD funding; topic unspecified
recNhhV8rdxwOtKhm,7.1,,low,complex systems theory informing AI safety
recNn23b3FOOJFlgr,field,,high,governance internship to build career capital
recNq8W8xvG0EhqDA,7.1,3.1,medium,research on truthful and honest AI
recNtvF5aBCJb93Ew,not_ai,,high,children's book on human progress
recO1tPNLBwO95diu,field,,medium,equipment for technical AI safety researcher
recOL9eJqEfXAuAUk,7.4,,high,sparse coding interpretability project
recOLi2ftHSPtmXFh,field,2.2,medium,cybersecurity certification upskilling
recOQIVLYpF9mJtm2,7.1,,high,foundational work on agency for AI safety
recORWeNFpRAQqfbw,field,,medium,epistemics toolkit for evaluating ambiguous fields
recOWWGvXXizW9jJN,7.1,,high,optimisation agency and knowledge for alignment
recOnt7J0W7b1BudD,not_ai,,high,pathogen detection biosecurity
recOocPggAqqVIwb6,7.4,,high,internal concept extraction
recOoh2c0AzGa9kPj,field,,high,support attending Cambridge AI safety group
recOqq5F064C3SOai,not_ai,,medium,rationalist/EA community hub; no AI focus
recOrzXfukvo065Gs,field,,high,skill-building to enter AI safety
recOsAvk6b8yYyM92,7.1,,medium,salary for AI alignment research
recOsGXevQ0Bbmdoe,field,,medium,AI safety PhD support
recOsVqFJUbIRKrIQ,7.1,,high,impact minimisation; causal agent models
recP3q744g2aXneP4,7.1,,high,AI control research extension
recPLNZoZybulFR0g,field,,high,PIBBSS research fellowship cohort
recPNeZ1aozKv9W74,7.1,,high,founding an AI alignment research company
recPVrYrvWGaA5z0q,7.1,,medium,boundaries idea workshop; agent foundations
recPbhHLiug0Z9fit,field,,medium,forecasting tournament; epistemics
recPfG2X7gVGdly92,7.1,,high,agent foundations concepts of goals
recPgP3QfKiuMEs0O,field,,high,interdisciplinary alignment research fellowship
recPphA0Wp7dYCaXD,field,,high,upskilling for AI safety research
recPrNjdx5AVTVWX4,7.5,,low,philosophy of existential risk from running simulations
recPs3OkeThwTQXMq,7.4,,high,mechanistic interpretability project stipend
recPu8Chrg6g8S38W,7.1,,high,AI alignment research
recQ08mfzwgW2fwfR,not_ai,,medium,forecasting and pandemics research
recQ2I5k19FNvDV1O,field,,high,studying ML and AI safety; upskilling
recQ8gUnJYFbPZRyT,7.1,,high,human evaluations for language model alignment methods
recQZqO6dwLFt5FCl,field,,high,AI safety videos and communications support
recQezkYPKiuJenoW,7.1,,high,monitoring agents for control
recQf5Az2QOyxIq97,field,,medium,GCR researcher talent pipeline
recQfhJv7nhI1B6Hb,field,,low,equipment for unspecified AI safety research
recQk0IIueEVzU8GD,7.1,,high,evaluating non-myopia in RLHF language models
recQqDHZknURmyOAp,field,,low,modelling corporate and state existential-risk actors
recQy1g9IurDgBwP2,not_ai,,high,biodefense PhD funding
recR5QSjURGXnkHda,field,,high,masters study to enter technical AI safety
recRBhrnY0ot8RY6a,field,,medium,AI master's thesis and community exploration
recREKgMPB6rISxgI,field,,high,transition stipend into technical AI safety
recRGrr0pVdn5YT4h,not_ai,,high,bioinformatics sequencing analysis; not AI risk
recRGyNHNhxbpwJzV,7.1,,medium,theoretical framework of optimisation; agent foundations
recRI24LXKYIrPLoz,field,6.5,medium,career transition; x-risk institute and governance research
recRKInFZHt52FbRc,7.4,,medium,operations for AI interpretability fellowship
recRLh8SLRhTp4HA8,field,,low,x-risk strategy in party politics
recRM3fuIlQAbiuvD,7.1,,medium,independent AI safety research with LLMs
recRNuJLL1bgyUQo9,field,,high,upskilling stipend to enter alignment work
recRR24P99UblXxhg,7.1,,medium,PhD on AI safety; deception and agency
recRWF2L9sNVRf91E,not_ai,,high,broad-spectrum antiviral development
recRfcYDu4b4NmUfk,7.1,,medium,new academic AI alignment research group
recRhgShwzClYl7WM,not_ai,,medium,economics of global public goods provision
recRr7PEHdXU6JG0G,7.4,7.1,medium,unlearning; modularity; probing long-term model behaviour
recRzTdaBYeHxT5Uu,field,,high,conference and grad school for policy career
recS1skVkYTIRLy9n,7.1,,medium,cognitive neuroscience approach to AGI safety
recSAOJTyWG440qdP,field,,medium,setting up an existential risk organisation
recSCUmsCBdjYBxJk,field,,low,student summer programme on catastrophic risks
recSTOElgpiAuHAEs,7.1,,medium,training prosociality into large language models
recSl7Bh44EPMigIh,field,,low,nuclear research plus AI strategy upskilling
recSoiofe5mrXGznR,7.1,,high,outreach for power-seeking theorems paper
recT0MDQCJwF7Hp86,field,,medium,testing fit for alignment research
recT2lvswzYaoClXb,7.1,,medium,independent alignment research
recTBO1q1Lpz6rORz,not_ai,,medium,econometrics of long-term effects; no AI
recTGNvrcIhGo5tAC,not_ai,,medium,historical persistence of laws; no AI
recTLF57sudZVNobj,7.1,,medium,LM tools to assist alignment research
recTMeczQedeSN1cq,7.4,,medium,building experience in interpretability research
recTNBK2VKIRGQqAm,7.1,,high,value learning benchmark
recTRWFm057iEpNEp,7.1,,low,productivity support for AI alignment researcher
recTRrvBjTMbK5PX5,field,,medium,mid-term AI impacts forecasting research
recTYRWKUWrnKnRfD,field,,high,building Canadian AGI safety community
recTkNYwtQmgIGMJ3,not_ai,,high,biosecurity project exploration
recTnT8epH5ddrv6P,7.4,,high,mechanistic interpretability tooling
recTvpr4eBrAfW1yk,field,,low,science diplomacy summer school; career development
recTy0ta9E8kdHz1I,7.1,,low,multi-objective reinforcement learning paper support
recU3cZHY96r7trG2,7.4,,medium,Timaeus does developmental interpretability
recU7W8GpwSCC1udD,field,,high,Metaculus forecasting platform infrastructure
recU8tW7vZWzVtBJs,field,,medium,AI forecasting and strategy research
recULZxhqu6GFyN6A,field,,high,AXRP podcast on AI existential risk
recUeUgoOgC9ktCDW,not_ai,,high,biosecurity research project and workshop
recUh4rN2QAn6NUue,not_ai,,medium,rationality meetup community building
recUp83rxv4U4yRf9,7.1,,high,alignment upskilling focused on agent foundations
recUvkrAYvpoxzJIY,field,,high,upskilling stipend for longtermist career transition
recUw2gf5Dyanbekh,not_ai,,high,nuclear strike consequences research
recV8YP5v1BfuDHwu,not_ai,,medium,rationality method development without AI focus
recVGjCRCdZHOsLvW,7.6,7.1,medium,social preferences in multi-agent meta-learning agents
recVGwiBgJR4Ay1lm,7.1,,medium,early-career alignment researcher salary
recVO3WMKe62XH9zj,field,,high,EU tech policy fellowship programme
recVPV9IsPCERxcaZ,7.4,,high,world-model interpretability research
recVRXsNnwwBS8Wms,field,,low,MATS extension stipend; projects unspecified
recVSaUF026YBufZR,6.5,,high,compute governance research collaboration
recVUZ5Psi2easVha,not_ai,,high,bioinformatics travel
recVXw6gaBlxMnZ3k,7.1,,medium,evaluating alignment theory agendas
recVd6ree6cAIvwCh,field,,medium,independent study of the alignment problem
recVeDzfP3DWUliYm,7.1,,medium,AI alignment research internship stipend
recVfR7MZVYKKkce1,7.1,,high,amplification task alignment
recVl8QHGA1ZnRvaa,not_ai,,high,genomic surveillance policy; biosecurity
recVpOYc1HyWhEPRk,7.2,5.1,high,testing model persuasion capability on hazardous topics
recVx9my8xr5XAW5r,field,,medium,surveying experts on AI risk scenarios
recW58HsNAd2Wcucs,7.1,7.6,high,steganographic hidden reasoning in LLM agents
recW8jDg0ITZ97Srf,6.5,,medium,implications of compute access; compute governance
recWDvAEmhG8qp6Fa,7.1,,high,technical alignment research at MATS
recWE927Jv1LhPsyN,7.6,,high,AI collusion mitigation and secure steganography
recWWtaXVqbBUzevu,field,,high,upskilling stipend for technical AI safety
recWe1H79OoSMtt9P,7.4,,high,mechanistic interpretability upskilling
recWs4TGkVZGfJWYo,7.4,,low,singular learning theory distillation for alignment
recX5BRaVDhZiTlnv,7.4,,medium,adversarial circuit evaluation; MATS extension
recX6d3SxoBmu6wEp,field,,high,upskilling for AI safety
recXBD2bMYf6M5XFj,field,,medium,equipment for research fellowship and summit
recXE9EN3kEcTIosV,7.1,,medium,conceptual alignment research with Team Shard
recXQP84y8xrNpjeT,6.5,,high,AI governance thesis into academic article
recXQXwx8Eg33lpTQ,field,,high,pipeline programme drawing people into safety
recXSmGyiJRPZwOEJ,not_ai,,medium,EA and progress studies movement building
recXX558l3jL14l5u,field,,medium,upskilling in ML interpretability
recXaTP6m9CQRxRDm,7.4,,high,interpretability tool for network modules
recXay1U7zRIbEeJm,not_ai,,high,rationality meetup funding
recXejE6cii5Y9m3V,7.1,,low,technical AI safety project in academic lab
recXfVDdfoW8soztF,field,,medium,career transition into AI safety research
recXmJPn2SlrwRqAm,not_ai,,high,EA community novel
recXoxqzeUbc40jca,7.1,,medium,independent AI alignment research
recXsq1q52JZdG9yI,7.1,,high,formalizing side effect avoidance in agents
recY700yncDwZ2jVc,7.4,,high,mechanistic interpretability benchmark work
recYGdAwRO0zTlEPB,field,,low,accuracy of impact forecasting over timeframes
recYLDVcvOga9tfMS,field,,high,upskilling to work on AI safety
recYLvOTVLGMDb5V8,7.2,7.4,medium,automated red-teaming and interpretability
recYQ4tyLAjVBAS1Z,not_ai,,high,biosecurity upskilling
recYUIAWNUuhPUktQ,field,,high,alignment upskilling
recYYYUXj56EStCAo,field,,medium,AI scenario work and defense conference attendance
recYfrxgxnYXlefRn,unknown,,low,grant extension with no programme context
recYiM0w1u4NFtnpB,field,7.4,medium,career transition upskilling; replicating interpretability paper
recYklwRe3ntcnKru,field,,high,upskilling to enter AI safety research
recYsad1HjoaZI8YX,7.4,,high,fine-tuning models for interpretability challenge
recYycNGh3k6gFgYR,field,,high,equipment for AI safety research productivity
recZ0mZP1FiYPyQcz,6.5,6.4,high,competition law and AI strategy tensions
recZ1KT7PL0JhbALi,field,,medium,graduate study for AI governance career transition
recZC2BAs5ApjO9xa,field,,high,independent study to start alignment career
recZEVeQr2nUiyKUE,7.1,,medium,language models as tools for alignment
recZazgSwA3Cgw1vY,not_ai,,high,encyclopedia of effective altruism
recZi7Rq0N8iejMS6,7.1,,medium,alignment based on downstream outcomes and flourishing
recZkWsl91XqIQXWn,6.5,,high,international AI standards research
recZmnY8OfFp7dYXh,field,,medium,risk communication practices for longtermist organisations
recZn3Dgwe1RgCaIM,field,,high,transition from capabilities to safety research
