grant_id,method,confidence,basis
rec04kw4hX46arv8p,X.advocacy-comms,high,workshops on strategic communications for AI safety
rec08sQ6TeaN6pGR7,X.forecasting,medium,economics-informed AI strategy research agenda
rec0DfDcPQ1cqqCTW,X.research-empirical,high,experiments evaluating scalable oversight protocols
rec0IQREtRwHuOORV,X.talent-community,medium,biosecurity graduate school preparation
rec0Q4TT16VdLmIVe,X.research-theory,low,conceptual exploration of normative risk
rec0UukJaAEJkyBjl,X.research-empirical,low,vague support to work in AI safety
rec0drGAibIdyTy2p,X.talent-community,high,paid student internships in AI safety
rec0lqXulF36Z8RIF,X.research-theory,low,reviewing AI alignment research agendas
rec0m2qCpkxpeLVKU,X.none,high,development policy degree unrelated to AI
rec0xF8h8o1SypCoC,X.talent-community,high,educational scholarship in AI safety
rec0yKZi1Asr0hevq,X.talent-community,medium,biodefense PhD tuition support
rec108yNlbc1pXOV3,X.research-interp,high,maintaining TransformerLens interpretability library
rec1AO6JJYDpTIVn6,X.research-theory,high,PhD on embedded agency
rec1C6iZIUcVMZ0cA,X.none,high,post-nuclear food security research
rec1EhemvylqIoVE1,X.talent-community,high,career transition stipend into safety communications
rec1WdHkGetM3bl4c,2.3,medium,robust unlearning evaluation and interpretability
rec1X2CM2nzOwwMzS,X.talent-community,high,field-building events for catastrophic risks
rec1drfpgUNv0AlLJ,X.talent-community,high,salary to get into AI safety
rec1ejLCHzAkYINfw,X.talent-community,high,career transition and community building
rec1kItROxhxAOTjj,X.talent-community,medium,biorisk community summit
rec1mCFqS9tlFoVNb,X.talent-community,high,educational scholarship in AI alignment
rec1vYTw1EdCX9ECq,X.talent-community,low,small productivity and research grant
rec2E93bVRIuG62w1,X.talent-community,high,PIBBSS fellowship programme
rec2Eb6maOaElV906,X.talent-community,high,skilling up in alignment
rec2FS1l9sK3tI8AK,X.research-interp,high,interpretability research platform for LLMs
rec2UDNj8MFXrvFYA,X.talent-community,high,masters programme fees in machine learning
rec2UHHYMRyKouc3W,X.talent-community,high,incubation programme for new safety organisations
rec2UPOI3PsXbv4xv,X.talent-community,high,CHERI summer research program stipends
rec2zIk7smDEFluwi,X.research-interp,medium,formalisms for modularity in networks
rec30QWFEMJCguIcY,X.research-empirical,medium,safe exploration research project
rec388cP998qR5MzP,X.talent-community,low,developing rationality observation practice
rec3OTVH0H5PBHEtU,X.research-interp,high,interpretability and language model steering results
rec3P86YFlqqeswOw,3.1,high,paper on benchmark accuracy measures
rec3TkgIZ0bYy9x15,X.talent-community,high,career pivot support for prospective researcher
rec3UTRtVhOaWOBjI,X.research-interp,high,understanding search inside transformers
rec3d4O0HgDoMMRTD,X.research-empirical,medium,alignment research tools via human-AI amplification
rec3dhjkbzHyuc80M,X.none,high,electoral reform not AI
rec3hbW6tBiKLCLRH,X.research-interp,high,mechanistic interpretability of attention layers
rec3uVixtOxMOpcB5,X.talent-community,high,career transition into alignment research
rec44WGoG4Evd2AfD,X.research-empirical,medium,technical safety research on foundation models
rec482Na0CH84tJDX,1.2,low,AI liability insurance as governance lever
rec48kjqD6lOltIgZ,X.research-empirical,low,applied technical alignment research unspecified
rec4D7Sg9TyEHL6Y1,X.talent-community,high,talent incubation sprints and fellowships
rec4StWo1SqP7EUCz,X.forecasting,medium,assessing pathways to slowing AI
rec4jWSUiCCxqxOCq,X.none,high,viral pandemic modelling DPhil not AI
rec4ljfUbP1Y7qH9M,X.talent-community,high,digital infrastructure for AI safety ecosystem
rec4m1pnxEuPHLKY8,X.talent-community,medium,platform for AI governance research sharing
rec4msn6RcUYdfOih,X.research-empirical,medium,human-compatible robots and agents lab support
rec4qJJeViCTBs1Rp,X.talent-community,low,short independent research funding unspecified area
rec4rdAslIcSDPOkF,X.talent-community,medium,AI safety field building in South Africa
rec4sG1HvvsR6a88e,X.research-empirical,low,short independent research period
rec4wLvMmnhpBMFtg,X.research-theory,medium,singular learning theory and generalization study
rec4wjpQYiYKduW3v,3.6,medium,off-switch shutdown designs and policy games
rec4xlBBU9YAwfYxs,X.talent-community,high,stipend for ML summer school scholar
rec533SsA9KvAkb4G,X.forecasting,high,expert surveys on AI governance and forecasting
rec554jPeKB8C981E,X.talent-community,medium,scholarship to finish masters and safety research
rec5CNhEMf1xGodN2,X.talent-community,high,large community conference
rec5JTsVxyeYjo5dT,X.research-empirical,low,MSc thesis on language model safety
rec5Mui4ykfqMczOL,X.none,medium,cause prioritization research not AI-specific
rec5Q0Uh1eGf2BOgn,X.research-empirical,medium,experiments on strategic instrumental LLM behaviour
rec5RSJrmv2u47V0H,X.forecasting,low,lock-in risk strategy research
rec5Ztvz13jf5LZTU,X.research-theory,medium,goal misgeneralisation review via active inference
rec5cQmoAWcSPuJt2,X.talent-community,high,productivity coaching for community members
rec5dNYI6j60YIDwy,X.research-theory,low,modelling human mental models for value inference
rec5l8kBjRBOWDvVx,X.talent-community,low,living costs for think tank researcher
rec5tPHPKzmAse61Z,X.talent-community,medium,rationality training materials for community
rec65WrAWMvXzJhfz,X.research-theory,medium,research on risks from learned optimisation
rec6DAh8CT0cYYGH1,X.research-empirical,low,time buyout for technical AI safety research
rec6JXcSwIIBAfY90,X.talent-community,high,relocation grant for PhD start
rec6R52YH9NnVcV6N,X.research-empirical,high,debate for verifying agent outputs
rec6RjQSQ4WbHQqZW,X.research-theory,high,agent foundations corrigibility thesis
rec6T2IrAjuzCYGPG,X.talent-community,medium,self-study and AI Safety Camp project
rec6WMyFnYw63jj35,X.research-interp,high,extending discovering latent knowledge probing
rec6ZjrgFBt0hUup4,X.forecasting,high,forecasting team general support
rec6d0UtZ1mZZvjhp,X.talent-community,medium,AI safety competition drawing new entrants
rec6jR8qx1vlMNbqs,X.talent-community,high,programme retraining scientists for longtermist research
rec6rcTbCtpvrkGF3,X.talent-community,medium,PhD tuition funding
rec6uJxW64H8CZiBg,X.none,high,antiviral biology unrelated to AI
rec6uKVKiezOgsL1I,X.advocacy-comms,high,short fiction film on AI x-risk
rec7CsLrxdeuh7lmh,X.research-empirical,high,goal misgeneralisation research project
rec7G2HllglvJc8Ra,X.forecasting,low,policy security forecasting and message testing research
rec7LtoawFhhW93Cc,X.talent-community,high,ML engineering skill-up
rec7WTl209umpQXlu,X.talent-community,low,research assistance for a governance researcher
rec7kdEHf85GaT08Y,X.talent-community,high,fellowship bridging policy and technology
rec7lPEYiA9mrmDi4,X.research-empirical,low,teaching buyout for alignment research
rec7uY5i2BhuOutVp,1.2,medium,independent AI governance research stipend
rec82GY1068u3kRx9,X.talent-community,high,leading university AI safety group
rec88En1qPrNHUuq3,X.none,low,personal assistant hire operational support
rec8M64k36Si59nik,X.none,low,exploratory longtermist research on digital sentience
rec8PfUwxGU75OyPw,3.1,medium,retroactive funding for GameBench evaluation paper
rec8SzEMk5HpiW7AP,X.talent-community,medium,career transition stipend into AI safety
rec8X2HvlpDzOW9vi,X.research-empirical,medium,library for safe and fair ML algorithms
rec8cOT0GSNW8HEPr,X.research-theory,high,modularity and selection theorems work
rec8cwT3UFnRCqo3u,3.1,high,evaluating agent self-improvement capabilities
rec8eheL8dgQFihgX,X.research-interp,high,PhD on inductive biases toward interpretability
rec8qm7PCzWM5oh7i,X.none,low,project description pending
rec8uoAxxR538Fy7E,X.research-empirical,medium,alignment research on truthful honest AI
rec9DjKl4JsFXKWcV,X.research-theory,medium,research on value learning
rec9JsXB8pEPHyGL9,X.research-empirical,low,laptop for technical AI safety research
rec9RyFQvM87EXeS5,X.forecasting,medium,dissertation on constraints in AI research progress
rec9ahePem79h8M7o,X.talent-community,medium,career transition stipend with outreach
rec9f3h7bQxYe2KXP,X.advocacy-comms,high,popular book on AGI threat
rec9gank3l6MgWaKY,X.talent-community,high,policy PhD focused on AI safety
rec9p690ZNdrwX5zY,X.research-interp,high,mechanistic interpretability of attention
rec9uNWCYwwSnvbwa,X.research-empirical,low,unspecified AI safety research
recAGL1S4BAkIcQpX,X.talent-community,high,BERI supports SERI research operations
recAGOr8AeDevHepz,X.research-interp,medium,investigating origins of modularity in networks
recAHHvQzCsVSoCzU,X.research-theory,medium,conceptual study of safe exploration analogues
recAMvodQl55FwGC3,X.talent-community,low,individual support to work in AI safety ML
recAQqAXFatcqedMY,X.research-empirical,low,cyborgism research under mentorship
recAg93cXuAV8k2qL,1.2,low,distillation and coordination in AI governance space
recAnRIsClK50liCC,2.2,high,multi-objective RLAIF alignment training
recAnml3iQ53nI1Yy,X.none,high,island resilience to sun-blocking catastrophes
recApzsy4iBfpPYQJ,X.talent-community,high,workshop connecting alignment researchers internationally
recAtbIc9lKvkPVyC,X.research-theory,high,goal inference and choice maximisation theory
recB07oQcCTi1BTPt,X.talent-community,high,MATS fellowship stipend
recB9TWNpc238YOEp,X.none,high,biological weapons convention travel
recBEHf1ec6PPJiiA,X.research-theory,medium,Goodharting and cooperative AI theory
recBJKGJ1kMziZK3F,X.research-empirical,high,penalising betrayal in RL agents
recBQJm5GYk5KRi5Q,X.none,high,pandemic app unrelated to AI
recBRsdTsKbnqImcT,X.forecasting,low,strategy lessons from COVID for longtermism
recBUKCdvnRiHBXIw,X.advocacy-comms,medium,book on history of longtermist thinking
recBXkJwdjxLKnC6r,X.talent-community,high,maintaining EA and rationality community resources
recBdZOElTNBTU79G,X.research-empirical,low,unspecified AI safety research salary
recBrYr4nQ8RCG5n4,X.forecasting,medium,AI strategy PhD at FHI
recC2OsAcv3FwMI6h,X.none,medium,global priorities research not AI-specific
recC5L3otzdPdFA4x,X.talent-community,high,self-development stipend for alignment
recCMnbliRIR2AplP,X.research-theory,high,natural abstraction agent foundations research
recCSOyQZhm2hIVg5,X.talent-community,high,AI safety community events in London
recCTJNebIdOD3k6n,X.research-empirical,high,adversarial robustness monitoring and trojans
recCWSHyOJpBJ42DP,X.research-theory,high,Kosoy does agent foundations theory
recCfrgiTisGqpI8B,X.talent-community,high,MATS extension salary
recCq0c73D3B6G83U,X.talent-community,medium,upskilling with independent interpretability research
recD7zVUebvUSDI60,X.research-interp,medium,studying refusals and jailbreaks under Neel Nanda
recD9D4GEYWVoOyxV,X.talent-community,high,teaching buyout for PhD student
recDEWUDBxZf3MrHG,1.2,low,policy research salary at DC think tank
recDEkDts7Gn2ZBMH,1.7,low,research on public ethical attitudes to x-risk
recDOazkcHJkQABzg,X.talent-community,high,funds rationalist community meetups
recDQHwOqH34ROYzw,X.none,high,antiviral biosecurity organisation not AI
recDVP92NAtKlA5TM,X.talent-community,high,part-time upskilling in technical AI safety
recDVopwQnNkhmU2c,X.advocacy-comms,medium,public website visualising x-risk forecasts
recDZ6fCCI7vaYht3,3.1,medium,safety evals for autonomous web-browsing agents
recDdAXqrEztCkMon,X.talent-community,high,reading up and finding mentors in safety
recDhUqPHvvXb3EQ1,X.research-theory,medium,shard theory of inner value formation
recDjgMnQUtOE6TdN,X.forecasting,medium,analysis of fast versus slow takeoff
recDlLykEPBMEwp87,X.research-theory,high,theoretical study of Goodhart effects
recDlTO2dAaAvxQfT,1.2,medium,mapping US authorities to govern technology
recDuvNgplZBNPGgn,X.research-interp,medium,interpretability of model inferences about users
recDxoC5puLrDjqhz,X.research-interp,high,circuit-based mechanistic interpretability on Mamba
recDz2RPAVrb9U65n,X.forecasting,high,superforecasting infrastructure for x-risk researchers
recEH2oOwHtPDOsmL,X.research-theory,low,conceptual alignment problems in model-based RL
recEJlgIm2MIe9kpW,X.talent-community,high,human-aligned AI summer school
recEPYSkIM0fZmVQQ,X.research-empirical,medium,latent adversarial training and persona explainability
recES6uXUXgUYe36v,X.research-empirical,low,salary for technical AI safety research
recEcEdYuMEptHbj2,X.talent-community,high,agent foundations conference
recEfPbKwyTmdiYZq,X.none,medium,biosecurity nucleic acid observatory visit
recEgKaAFVx8B387g,X.advocacy-comms,high,videos and podcasts about AI safety
recEnoD9QSNcgyIKg,3.1,high,evals and technical safety standards projects
recEpapCzKiDP4NTW,X.talent-community,medium,organising a verified software workshop
recEq1keJRlsuDSFJ,X.talent-community,high,mechanistic interpretability training program Manila
recEraT095MHOo3dj,X.advocacy-comms,medium,distillation posts on membranes and boundaries
recEsQ9IXf8ve4WQF,X.talent-community,high,funding a masters degree transfer
recEtviBqr68O9RaD,X.talent-community,medium,transition support for AI safety researcher
recEv0fz8oaQCnaTW,X.talent-community,high,runs AI safety camp for applicants
recFI59UafzFiA4rS,X.research-empirical,medium,PhD on aligning language models
recFKXxa1PE8gWwyH,X.talent-community,high,conference travel and community meeting
recFOnhGGG0hWh29r,1.5,high,analysis of AI lab scaling policies
recFV1GPXlVhAbpCz,X.research-empirical,medium,simulation testbed for alignment via cultural acquisition
recFu0SMMo7O5RzGy,X.talent-community,high,funding an AI governance PhD
recFuWf22ybwqvvdS,X.research-empirical,medium,prosaic alignment research with multi-modal model
recFuk261E8TXJrxF,X.research-empirical,low,generic salary for alignment research
recFw28CsTYAEDuOr,X.talent-community,high,one-on-one support for early AI safety researchers
recFxNomTOnkOhZwi,X.talent-community,high,online unconference for AI safety researchers
recG6ru0S5IwejHW9,X.research-theory,high,independent agent foundations research
recGU5XpIq1THspHJ,X.research-interp,high,weight-based decomposition interpretability methods
recGXybYNf9lK34QP,X.research-interp,high,interpretable directions in residual stream
recGZ37hZqlrZ92Yh,X.research-interp,high,interpretability and model-steering research office
recGbRA4j7ucE2Ymm,X.talent-community,high,stipends for AI Safety Camp participants
recGn4dPU6tnT9V8G,X.talent-community,high,skill-building ML projects for safety PhD
recGyNs2m6TcJyKwo,X.talent-community,high,equipment for fellowship and upskilling
recGz7ykTFjuwHD5r,X.research-empirical,medium,debate experiments for scalable oversight
recH3UD7ZaUNOQ1XF,X.talent-community,high,upskilling grant to pivot into alignment
recH5kuyYolczSbZg,X.talent-community,high,community AI safety dinners
recHB1OyUIYzJVr8B,X.none,high,pandemic preparedness and biosecurity travel
recHHCstCmTfyXpTm,X.talent-community,high,upskilling for technical AI safety role
recHMWpXjLXJThQI0,X.talent-community,high,study grant for career pivot
recHhZ2C6ffOifeHq,1.2,medium,AI governance white papers
recHoQIA3Nuf5ByT0,2.2,medium,postdoc developing value aligned systems
recHruFuB8Y9a3iXF,X.talent-community,high,MATS extension office and travel costs
recHsiEyBmJ6S79qq,X.research-empirical,medium,LLMs made useful for alignment research
recHwfFbwxky618cs,X.research-empirical,low,full-time technical alignment research stipend
recICOOTwrevKIGOc,X.talent-community,medium,attending cybersecurity conferences
recIL9XSqsRAcv6ZW,X.talent-community,high,stipend to study alignment and ML safety courses
recILyaLzSuqFJqDJ,X.research-interp,medium,MATS scholar continuing interpretability research
recIYmFnYxBHcZ7sQ,X.research-empirical,medium,dataset and tooling to accelerate alignment research
recIaqneGXXQ52diW,X.talent-community,high,career transition grant for job hunting
recIf0XSfYYdBjn9X,X.forecasting,medium,macrostrategy research amplifying Bostrom
recIfYbgwY7VbzDvC,X.research-interp,medium,penalising polysemantic neurons and crowdsourced alignment
recIu8DdzuqijsdiI,X.talent-community,medium,upskilling to transition into interpretability research
recIzKQ9e8Hkktv8r,X.research-theory,high,decision theory and geometric rationality research
recJ1xUpTkd3ZNmTR,3.1,medium,cybersecurity and alignment risk assessment org
recJ9NaVtKSNRAgTZ,1.2,medium,policy recommendations on AI national security risks
recJA9aCJDNwNzDEs,X.none,low,hardware prototyping lab not AI-specific
recJYBhtNwtiQwXX2,X.research-theory,medium,conceptual work on value lock-in and paternalism
recJYbsdzFWrtRioh,X.forecasting,medium,foresight institute for longtermist research
recJfjuG8hTBHeQxy,X.research-interp,high,LM interpretability research
recJnqnzZ3gcFc2YB,X.forecasting,low,AI strategy and policy research stay
recJtPkHaAvPOSdBh,X.none,medium,biosecurity pathogen detection not AI control
recJuYJCunSKsqTZX,X.research-interp,high,identifying feature directions in networks
recJwL9RPX6g5tkXm,X.talent-community,high,trial of a mentorship programme
recJxB02Vl9e6s0cs,X.talent-community,high,professional cybersecurity course funding
recJxkz7MnnJdgF9V,X.forecasting,high,prediction market forecasting platform
recJyIFAuIu6MzuSW,X.research-empirical,medium,pilot studies on collective intelligence alignment
recK9pWHnnKKLkHWd,X.none,high,pathogen regulation history not AI
recKDy7dnzPVCCwEF,X.talent-community,high,independent upskilling in AGI safety
recKNGgauUQH16o44,X.talent-community,medium,PhD stipend top up
recKPpGiIIC4es6On,X.advocacy-comms,high,launching AI safety journalism outlet
recKQ9AZmntB6XDB5,X.talent-community,medium,research placement stipend at CSAIL
recKczf8qSGGTahcO,X.research-interp,high,sparse autoencoder circuits
recKegRYittODEFus,X.research-interp,high,sparse autoencoders for feature finding
recKek4X0Eykk1fsJ,X.talent-community,high,workshop for agent foundations researchers
recKmW4qDJpKfVhIL,X.talent-community,medium,upskilling in infrabayesianism before MATS
recKs2MNZQzbA0o6x,X.none,medium,biological weapons convention diplomacy not AI
recKsyBGxDNOonIaw,X.talent-community,high,living costs for AI safety PhD student
recKygPFk4w2XLq1U,X.talent-community,high,human-aligned AI summer school
recL1U6kggHqDtwdJ,X.none,high,civilizational recovery wiki not AI
recL1ewiJPUvbqAhz,X.research-empirical,low,effect of human dogmatism on model training
recL7KTOccLDUBQzL,X.talent-community,low,PhD salary top-up
recLCMX2bhtMPnks0,1.2,low,longtermist academic legal and governance research
recLGSQmm3l1L3UnB,X.talent-community,high,early-career travel to research mentors
recLQJ4lK5iRmbjeX,X.research-empirical,low,model psychology and evaluation work
recLUmlZCCqlisaXm,X.forecasting,high,expansion of Metaculus prediction platform
recLgZSqBuLJCYSnz,X.research-theory,low,theory of institutional incentives and aligned design
recLjMZTt8st8f9U8,X.talent-community,low,short salary to work on governance projects
recM0JTa5DZoZEBg6,X.research-interp,high,mechanisms of refusal in chat LLMs
recM2wNthBOf2vePN,3.1,high,benchmark for preference influencing behaviour
recM4pFEihkuo3SVG,1.2,high,GovAI governance research salary
recM95TDPmKSy3W8H,X.talent-community,high,PIBBSS fellowship top-up
recMAgHtK3KtMs0Dz,X.research-empirical,high,steganography emergence experiments in LLMs
recMCAf1XWGcXTFy0,X.research-empirical,medium,alignment scaling laws and interpretability research
recMDL10bqHRwb1Ml,X.research-interp,medium,shard theory and RL mechanistic interpretability
recMGDHQEr7Zyo125,X.research-interp,high,localizing information and computation in networks
recML9nytmeoEioPg,X.talent-community,high,PhD scholarship for AI safety student
recMMSvf8cfcHJSW7,X.forecasting,high,forecasting tournament on existential risk
recMNeZDyrqzd0HiB,X.research-interp,high,independent inference-based interpretability research
recMOKbFB9Bf4qGFw,X.none,medium,psychology of effective altruism postdoc
recMaC3oaIvH0LNUH,X.research-empirical,medium,stipend for ML safety research project
recMaSn211i1B0I19,X.talent-community,high,distillation course for new safety researchers
recMcIVaLmq5fa6my,1.2,medium,AI governance research division at think tank
recMnCoFqvbC1zIzt,X.research-empirical,medium,demonstrating provably undetectable model backdoors
recMuAwzj6EhlHiAE,X.none,medium,biosecurity travel not about AI
recMvRaHhTedIISfM,X.research-empirical,low,continuation of unspecified AI safety research
recN07RdZBWvLFK00,X.talent-community,high,interpretability fellowship in Manila
recN3BoHxqyCSzytV,1.2,medium,research on US regulatory decision-making for frontier AI
recN7nK549cExikfx,X.advocacy-comms,high,xrisk events with journalists and politicians
recNBOKP0C9d1PCJd,X.research-interp,high,internal representations of uncertainty in language models
recNW4xmeeLysLk73,X.talent-community,medium,PhD funding in AI safety
recNhhV8rdxwOtKhm,X.research-theory,medium,complex systems theory informing AI safety
recNn23b3FOOJFlgr,X.talent-community,high,governance internship to build career capital
recNq8W8xvG0EhqDA,X.research-empirical,medium,truthful and honest AI research
recNtvF5aBCJb93Ew,X.none,high,children's book on progress
recO1tPNLBwO95diu,X.talent-community,high,laptop professional development grant for researcher
recOL9eJqEfXAuAUk,X.research-interp,high,sparse coding interpretability project
recOLi2ftHSPtmXFh,X.talent-community,high,cybersecurity training and certification
recOQIVLYpF9mJtm2,X.research-theory,high,foundational work on agency for safety
recORWeNFpRAQqfbw,X.talent-community,low,toolkit for bootstrapping research competence
recOWWGvXXizW9jJN,X.research-theory,high,nature of optimization knowledge and agency
recOnt7J0W7b1BudD,X.none,high,pathogen detection not AI
recOocPggAqqVIwb6,X.research-interp,high,internal concept extraction from models
recOoh2c0AzGa9kPj,X.talent-community,high,support to attend research group
recOqq5F064C3SOai,X.talent-community,high,offline community hub for rationalists
recOrzXfukvo065Gs,X.talent-community,high,skill building to enter AI safety
recOsAvk6b8yYyM92,X.talent-community,medium,salary to upskill collaborate and network in alignment
recOsGXevQ0Bbmdoe,X.talent-community,medium,support during AI safety PhD
recOsVqFJUbIRKrIQ,X.research-theory,medium,causal world models for impact minimization
recP3q744g2aXneP4,X.research-empirical,high,AI control research
recPLNZoZybulFR0g,X.talent-community,high,PIBBSS research fellowship fellows
recPNeZ1aozKv9W74,X.research-empirical,medium,founding an alignment research company
recPVrYrvWGaA5z0q,X.research-theory,medium,workshop on boundaries concept for alignment
recPbhHLiug0Z9fit,X.forecasting,medium,intercollegiate forecasting tournament
recPfG2X7gVGdly92,X.research-theory,high,conceptual work on goals and agency
recPgP3QfKiuMEs0O,X.talent-community,high,interdisciplinary summer research fellowship programme
recPphA0Wp7dYCaXD,X.talent-community,high,upskilling for AI safety research
recPrNjdx5AVTVWX4,X.research-theory,low,philosophical research on simulation existential risks
recPs3OkeThwTQXMq,X.research-interp,high,mechanistic interpretability project stipend
recPu8Chrg6g8S38W,X.research-theory,medium,alignment researcher working on causal incentives theory
recQ08mfzwgW2fwfR,X.forecasting,medium,research into forecasting and pandemics
recQ2I5k19FNvDV1O,X.talent-community,high,studying ML and AI safety independently
recQ8gUnJYFbPZRyT,2.2,medium,human evaluation of language model alignment methods
recQZqO6dwLFt5FCl,X.advocacy-comms,high,AI safety videos and media support
recQezkYPKiuJenoW,X.research-interp,medium,monitoring and analysing agent internals for control
recQf5Az2QOyxIq97,X.talent-community,high,summer research program building talent pipeline
recQfhJv7nhI1B6Hb,X.none,low,equipment support for unspecified research
recQk0IIueEVzU8GD,X.research-empirical,medium,evaluating non-myopia in LLMs and RLHF
recQqDHZknURmyOAp,X.forecasting,medium,multi-model analysis of actors in existential risk
recQy1g9IurDgBwP2,X.none,medium,biodefense PhD not AI
recR5QSjURGXnkHda,X.talent-community,high,master's funding to enter technical AI safety
recRBhrnY0ot8RY6a,X.talent-community,high,master's thesis and community exploration support
recREKgMPB6rISxgI,X.talent-community,high,stipend to transition into safety research
recRGrr0pVdn5YT4h,X.none,high,bioinformatics sequencing not AI
recRGyNHNhxbpwJzV,X.research-theory,high,developing a framework of optimisation
recRI24LXKYIrPLoz,X.talent-community,medium,career transition and x-risk institute exploration
recRKInFZHt52FbRc,X.talent-community,medium,interpretability fellowship operations
recRLh8SLRhTp4HA8,X.advocacy-comms,low,strategies for x-risk mitigation through party politics
recRM3fuIlQAbiuvD,X.research-empirical,medium,salary and compute for LLM safety research
recRNuJLL1bgyUQo9,X.talent-community,high,upskilling toward alignment career
recRR24P99UblXxhg,X.talent-community,medium,PhD support plus community building work
recRWF2L9sNVRf91E,X.none,medium,antiviral development survey not AI
recRfcYDu4b4NmUfk,X.research-empirical,medium,new alignment research group compute and salaries
recRhgShwzClYl7WM,X.none,medium,economics of global public goods provision
recRr7PEHdXU6JG0G,X.research-interp,low,unlearning modularity and probing research
recRzTdaBYeHxT5Uu,X.talent-community,high,conference attendance and grad school applications
recS1skVkYTIRLy9n,X.research-theory,medium,cognitive neuroscience approach to AGI safety
recSAOJTyWG440qdP,X.talent-community,medium,setting up an existential risk organisation
recSCUmsCBdjYBxJk,X.talent-community,high,summer research programme for students
recSTOElgpiAuHAEs,2.2,high,training prosociality into large language models
recSl7Bh44EPMigIh,X.none,medium,primarily nuclear weapons risk research
recSoiofe5mrXGznR,X.advocacy-comms,high,advertising campaign promoting alignment paper
recT0MDQCJwF7Hp86,X.talent-community,high,testing fit for alignment research
recT2lvswzYaoClXb,X.talent-community,medium,independent alignment research and study
recTBO1q1Lpz6rORz,X.none,medium,econometrics of long-term effects unrelated to AI
recTGNvrcIhGo5tAC,X.none,high,historical data on laws not AI
recTLF57sudZVNobj,X.research-empirical,medium,building LM tools to aid alignment research
recTMeczQedeSN1cq,X.talent-community,medium,building interpretability experience before PhD
recTNBK2VKIRGQqAm,3.1,high,building a value learning benchmark
recTRWFm057iEpNEp,X.talent-community,medium,productivity support for alignment researcher
recTRrvBjTMbK5PX5,X.forecasting,medium,mid-term AI impacts research project
recTYRWKUWrnKnRfD,X.talent-community,high,building Canadian AI safety community
recTkNYwtQmgIGMJ3,X.none,medium,biosecurity project exploration not about AI
recTnT8epH5ddrv6P,X.research-interp,high,open-source mechanistic interpretability tooling
recTvpr4eBrAfW1yk,X.talent-community,high,summer school participation
recTy0ta9E8kdHz1I,X.research-empirical,medium,engineering support for reinforcement learning paper
recU3cZHY96r7trG2,X.research-interp,medium,Timaeus developmental interpretability salaries
recU7W8GpwSCC1udD,X.forecasting,high,Metaculus quantitative forecasting platform
recU8tW7vZWzVtBJs,X.forecasting,high,AI forecasting and strategy research
recULZxhqu6GFyN6A,X.advocacy-comms,high,AXRP podcast public communication
recUeUgoOgC9ktCDW,X.none,medium,biosecurity research project not about AI
recUh4rN2QAn6NUue,X.talent-community,high,rationality community building
recUp83rxv4U4yRf9,X.research-theory,medium,upskilling toward agent foundations research
recUvkrAYvpoxzJIY,X.talent-community,high,stipend for upskilling and career transition
recUw2gf5Dyanbekh,X.none,high,nuclear strike research not AI
recV8YP5v1BfuDHwu,X.talent-community,low,developing rationality investigative method
recVGjCRCdZHOsLvW,X.research-empirical,medium,simulating social preferences in meta-learning agents
recVGwiBgJR4Ay1lm,X.talent-community,medium,salary for early-career alignment researcher
recVO3WMKe62XH9zj,X.talent-community,high,EU tech policy fellowship
recVPV9IsPCERxcaZ,X.research-interp,medium,theoretical world-model interpretability
recVRXsNnwwBS8Wms,X.research-empirical,low,MATS extension research projects unspecified
recVSaUF026YBufZR,1.2,medium,compute governance research project
recVUZ5Psi2easVha,X.none,medium,bioinformatics travel unrelated to AI
recVXw6gaBlxMnZ3k,X.research-theory,medium,evaluating alignment theory agendas
recVd6ree6cAIvwCh,X.talent-community,high,independent study of alignment problem
recVeDzfP3DWUliYm,X.talent-community,low,alignment internship stipend top-up
recVfR7MZVYKKkce1,X.research-theory,medium,amplification and acceptability predicates conceptual work
recVl8QHGA1ZnRvaa,X.none,high,genomic surveillance policy not AI
recVpOYc1HyWhEPRk,3.1,medium,evaluating dangerous persuasion capability of models
recVx9my8xr5XAW5r,X.forecasting,high,surveying experts on AI risk scenarios
recW58HsNAd2Wcucs,X.research-empirical,high,steganographic reasoning benchmarks in LLM agents
recW8jDg0ITZ97Srf,1.2,medium,paper on implications of compute access
recWDvAEmhG8qp6Fa,X.research-empirical,medium,technical alignment research stipend
recWE927Jv1LhPsyN,X.research-empirical,medium,AI collusion mitigation and secure steganography
recWWtaXVqbBUzevu,X.talent-community,high,salary to upskill in technical safety
recWe1H79OoSMtt9P,X.research-interp,high,mechanistic interpretability upskilling and projects
recWs4TGkVZGfJWYo,X.research-theory,high,singular learning theory blogpost series
recX5BRaVDhZiTlnv,X.research-interp,medium,MATS extension on adversarial circuit evaluation
recX6d3SxoBmu6wEp,X.talent-community,high,independent projects and upskilling support
recXBD2bMYf6M5XFj,X.talent-community,high,fellowship equipment and organising a summit
recXE9EN3kEcTIosV,X.research-theory,medium,alignment distillation and conceptual research
recXQP84y8xrNpjeT,1.2,low,publishing AI governance PhD thesis
recXQXwx8Eg33lpTQ,X.talent-community,high,nudging promising people into AI safety careers
recXSmGyiJRPZwOEJ,X.advocacy-comms,medium,blogging and movement building on longtermism
recXX558l3jL14l5u,X.talent-community,medium,upskilling in interpretability research
recXaTP6m9CQRxRDm,X.research-interp,high,building interpretability tool for network modules
recXay1U7zRIbEeJm,X.talent-community,high,local meetup funding
